#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AA1EA8
#Date Time: 2020-05-15 16:56:38.755
#Sample rate: 1e+08Hz
#Samples: 4096

Time (s),Bus
-1.848e-05,4079
-1.847e-05,4079
-1.846e-05,2047
-1.845e-05,2047
-1.844e-05,4087
-1.843e-05,3319
-1.842e-05,3963
-1.841e-05,2546
-1.84e-05,2418
-1.839e-05,3319
-1.838e-05,3319
-1.837e-05,3319
-1.836e-05,4029
-1.835e-05,3903
-1.834e-05,4089
-1.833e-05,3963
-1.832e-05,4095
-1.831e-05,4094
-1.83e-05,4094
-1.829e-05,3897
-1.828e-05,3899
-1.827e-05,3901
-1.826e-05,4087
-1.825e-05,3319
-1.824e-05,3319
-1.823e-05,3319
-1.822e-05,3963
-1.821e-05,2546
-1.82e-05,2418
-1.819e-05,1271
-1.818e-05,1271
-1.817e-05,1271
-1.816e-05,4079
-1.815e-05,4079
-1.814e-05,4079
-1.813e-05,4079
-1.812e-05,3863
-1.811e-05,3070
-1.81e-05,2822
-1.809e-05,1675
-1.808e-05,1675
-1.807e-05,1675
-1.806e-05,910
-1.805e-05,3871
-1.804e-05,774
-1.803e-05,774
-1.802e-05,228
-1.801e-05,196
-1.8e-05,196
-1.799e-05,3899
-1.798e-05,196
-1.797e-05,0
-1.796e-05,196
-1.795e-05,196
-1.794e-05,196
-1.793e-05,196
-1.792e-05,774
-1.791e-05,838
-1.79e-05,774
-1.789e-05,1675
-1.788e-05,1675
-1.787e-05,1675
-1.786e-05,2958
-1.785e-05,3871
-1.784e-05,2822
-1.783e-05,2823
-1.782e-05,4079
-1.781e-05,4079
-1.78e-05,4079
-1.779e-05,1271
-1.778e-05,2047
-1.777e-05,4087
-1.776e-05,3583
-1.775e-05,3959
-1.774e-05,2418
-1.773e-05,2419
-1.772e-05,3319
-1.771e-05,3319
-1.77e-05,3319
-1.769e-05,3897
-1.768e-05,4095
-1.767e-05,3897
-1.766e-05,4094
-1.765e-05,4095
-1.764e-05,4094
-1.763e-05,4095
-1.762e-05,3897
-1.761e-05,3899
-1.76e-05,3897
-1.759e-05,3319
-1.758e-05,3327
-1.757e-05,3319
-1.756e-05,3071
-1.755e-05,3959
-1.754e-05,2418
-1.753e-05,2419
-1.752e-05,1271
-1.751e-05,1271
-1.75e-05,1271
-1.749e-05,4079
-1.748e-05,4079
-1.747e-05,4079
-1.746e-05,4095
-1.745e-05,3919
-1.744e-05,2982
-1.743e-05,2823
-1.742e-05,1675
-1.741e-05,1675
-1.74e-05,1675
-1.739e-05,2934
-1.738e-05,1950
-1.737e-05,774
-1.736e-05,3014
-1.735e-05,228
-1.734e-05,196
-1.733e-05,196
-1.732e-05,3890
-1.731e-05,193
-1.73e-05,0
-1.729e-05,196
-1.728e-05,196
-1.727e-05,196
-1.726e-05,902
-1.725e-05,774
-1.724e-05,774
-1.723e-05,774
-1.722e-05,1675
-1.721e-05,1675
-1.72e-05,1675
-1.719e-05,2838
-1.718e-05,3982
-1.717e-05,2822
-1.716e-05,4079
-1.715e-05,4079
-1.714e-05,4079
-1.713e-05,4095
-1.712e-05,1271
-1.711e-05,4095
-1.71e-05,2039
-1.709e-05,2938
-1.708e-05,4087
-1.707e-05,2418
-1.706e-05,3319
-1.705e-05,3319
-1.704e-05,3319
-1.703e-05,3319
-1.702e-05,3897
-1.701e-05,4091
-1.7e-05,3897
-1.699e-05,4094
-1.698e-05,4094
-1.697e-05,4094
-1.696e-05,4093
-1.695e-05,3897
-1.694e-05,3897
-1.693e-05,3961
-1.692e-05,3319
-1.691e-05,3831
-1.69e-05,3319
-1.689e-05,3066
-1.688e-05,3062
-1.687e-05,2418
-1.686e-05,1527
-1.685e-05,1271
-1.684e-05,1271
-1.683e-05,3319
-1.682e-05,4079
-1.681e-05,4079
-1.68e-05,4079
-1.679e-05,3071
-1.678e-05,4062
-1.677e-05,2822
-1.676e-05,1935
-1.675e-05,1675
-1.674e-05,1675
-1.673e-05,1675
-1.672e-05,3959
-1.671e-05,974
-1.67e-05,774
-1.669e-05,3285
-1.668e-05,196
-1.667e-05,196
-1.666e-05,196
-1.665e-05,4
-1.664e-05,0
-1.663e-05,0
-1.662e-05,196
-1.661e-05,196
-1.66e-05,196
-1.659e-05,774
-1.658e-05,774
-1.657e-05,774
-1.656e-05,1675
-1.655e-05,1675
-1.654e-05,1675
-1.653e-05,3723
-1.652e-05,3895
-1.651e-05,3022
-1.65e-05,2822
-1.649e-05,4079
-1.648e-05,4079
-1.647e-05,4079
-1.646e-05,2047
-1.645e-05,2047
-1.644e-05,4087
-1.643e-05,3319
-1.642e-05,3963
-1.641e-05,2546
-1.64e-05,2418
-1.639e-05,3319
-1.638e-05,3319
-1.637e-05,3319
-1.636e-05,4029
-1.635e-05,3903
-1.634e-05,4089
-1.633e-05,3963
-1.632e-05,4095
-1.631e-05,4094
-1.63e-05,4094
-1.629e-05,3897
-1.628e-05,3899
-1.627e-05,3901
-1.626e-05,4087
-1.625e-05,3319
-1.624e-05,3319
-1.623e-05,3319
-1.622e-05,3963
-1.621e-05,2546
-1.62e-05,2418
-1.619e-05,1271
-1.618e-05,1271
-1.617e-05,1271
-1.616e-05,4079
-1.615e-05,4079
-1.614e-05,4079
-1.613e-05,4079
-1.612e-05,3863
-1.611e-05,3070
-1.61e-05,2822
-1.609e-05,1675
-1.608e-05,1675
-1.607e-05,1675
-1.606e-05,910
-1.605e-05,3871
-1.604e-05,774
-1.603e-05,774
-1.602e-05,196
-1.601e-05,196
-1.6e-05,196
-1.599e-05,3899
-1.598e-05,196
-1.597e-05,0
-1.596e-05,196
-1.595e-05,196
-1.594e-05,196
-1.593e-05,196
-1.592e-05,774
-1.591e-05,838
-1.59e-05,774
-1.589e-05,1675
-1.588e-05,1675
-1.587e-05,1675
-1.586e-05,2958
-1.585e-05,3871
-1.584e-05,2822
-1.583e-05,2823
-1.582e-05,4079
-1.581e-05,4079
-1.58e-05,4079
-1.579e-05,1271
-1.578e-05,2047
-1.577e-05,4087
-1.576e-05,3583
-1.575e-05,3959
-1.574e-05,2418
-1.573e-05,2419
-1.572e-05,3319
-1.571e-05,3319
-1.57e-05,3319
-1.569e-05,3897
-1.568e-05,4095
-1.567e-05,3897
-1.566e-05,4094
-1.565e-05,4095
-1.564e-05,4094
-1.563e-05,4095
-1.562e-05,3897
-1.561e-05,3899
-1.56e-05,3897
-1.559e-05,3319
-1.558e-05,3327
-1.557e-05,3319
-1.556e-05,3071
-1.555e-05,3959
-1.554e-05,2418
-1.553e-05,2419
-1.552e-05,1271
-1.551e-05,1271
-1.55e-05,1271
-1.549e-05,4079
-1.548e-05,4079
-1.547e-05,4079
-1.546e-05,4095
-1.545e-05,3919
-1.544e-05,2982
-1.543e-05,2823
-1.542e-05,1675
-1.541e-05,1675
-1.54e-05,1675
-1.539e-05,2934
-1.538e-05,1950
-1.537e-05,774
-1.536e-05,3014
-1.535e-05,228
-1.534e-05,196
-1.533e-05,196
-1.532e-05,3890
-1.531e-05,193
-1.53e-05,0
-1.529e-05,196
-1.528e-05,196
-1.527e-05,196
-1.526e-05,902
-1.525e-05,774
-1.524e-05,774
-1.523e-05,774
-1.522e-05,1675
-1.521e-05,1675
-1.52e-05,1675
-1.519e-05,2902
-1.518e-05,3982
-1.517e-05,2822
-1.516e-05,4079
-1.515e-05,4079
-1.514e-05,4079
-1.513e-05,4095
-1.512e-05,1271
-1.511e-05,4095
-1.51e-05,2039
-1.509e-05,2938
-1.508e-05,4087
-1.507e-05,2418
-1.506e-05,3319
-1.505e-05,3319
-1.504e-05,3319
-1.503e-05,3319
-1.502e-05,3897
-1.501e-05,4091
-1.5e-05,3897
-1.499e-05,4094
-1.498e-05,4094
-1.497e-05,4094
-1.496e-05,4093
-1.495e-05,3897
-1.494e-05,3897
-1.493e-05,3897
-1.492e-05,3319
-1.491e-05,3831
-1.49e-05,3319
-1.489e-05,3066
-1.488e-05,4086
-1.487e-05,2418
-1.486e-05,1527
-1.485e-05,1271
-1.484e-05,1271
-1.483e-05,3319
-1.482e-05,4079
-1.481e-05,4079
-1.48e-05,4079
-1.479e-05,3071
-1.478e-05,4062
-1.477e-05,2822
-1.476e-05,1935
-1.475e-05,1675
-1.474e-05,1675
-1.473e-05,1675
-1.472e-05,3959
-1.471e-05,910
-1.47e-05,774
-1.469e-05,3285
-1.468e-05,196
-1.467e-05,196
-1.466e-05,196
-1.465e-05,4
-1.464e-05,0
-1.463e-05,0
-1.462e-05,196
-1.461e-05,196
-1.46e-05,196
-1.459e-05,774
-1.458e-05,774
-1.457e-05,774
-1.456e-05,1675
-1.455e-05,1675
-1.454e-05,1675
-1.453e-05,3723
-1.452e-05,3895
-1.451e-05,3022
-1.45e-05,2822
-1.449e-05,4079
-1.448e-05,4079
-1.447e-05,4079
-1.446e-05,2047
-1.445e-05,2047
-1.444e-05,4087
-1.443e-05,3319
-1.442e-05,3963
-1.441e-05,2546
-1.44e-05,2418
-1.439e-05,3319
-1.438e-05,3319
-1.437e-05,3319
-1.436e-05,4029
-1.435e-05,3903
-1.434e-05,4089
-1.433e-05,3963
-1.432e-05,4095
-1.431e-05,4094
-1.43e-05,4094
-1.429e-05,3897
-1.428e-05,3899
-1.427e-05,3897
-1.426e-05,4087
-1.425e-05,3319
-1.424e-05,3319
-1.423e-05,3319
-1.422e-05,3963
-1.421e-05,2546
-1.42e-05,2418
-1.419e-05,1271
-1.418e-05,1271
-1.417e-05,1271
-1.416e-05,4079
-1.415e-05,4079
-1.414e-05,4079
-1.413e-05,4079
-1.412e-05,3863
-1.411e-05,3070
-1.41e-05,2822
-1.409e-05,1675
-1.408e-05,1675
-1.407e-05,1675
-1.406e-05,910
-1.405e-05,3871
-1.404e-05,774
-1.403e-05,774
-1.402e-05,196
-1.401e-05,196
-1.4e-05,196
-1.399e-05,3899
-1.398e-05,196
-1.397e-05,0
-1.396e-05,196
-1.395e-05,196
-1.394e-05,196
-1.393e-05,196
-1.392e-05,774
-1.391e-05,838
-1.39e-05,774
-1.389e-05,1675
-1.388e-05,1675
-1.387e-05,1675
-1.386e-05,2958
-1.385e-05,3871
-1.384e-05,2822
-1.383e-05,2823
-1.382e-05,4079
-1.381e-05,4079
-1.38e-05,4079
-1.379e-05,1271
-1.378e-05,2047
-1.377e-05,4087
-1.376e-05,3583
-1.375e-05,3959
-1.374e-05,2418
-1.373e-05,2419
-1.372e-05,3319
-1.371e-05,3319
-1.37e-05,3319
-1.369e-05,3897
-1.368e-05,4095
-1.367e-05,3897
-1.366e-05,4094
-1.365e-05,4095
-1.364e-05,4094
-1.363e-05,4095
-1.362e-05,3897
-1.361e-05,3899
-1.36e-05,3897
-1.359e-05,3319
-1.358e-05,3327
-1.357e-05,3319
-1.356e-05,3071
-1.355e-05,3959
-1.354e-05,2418
-1.353e-05,2419
-1.352e-05,1271
-1.351e-05,1271
-1.35e-05,1271
-1.349e-05,4079
-1.348e-05,4079
-1.347e-05,4079
-1.346e-05,4095
-1.345e-05,3919
-1.344e-05,2982
-1.343e-05,2823
-1.342e-05,1675
-1.341e-05,1675
-1.34e-05,1675
-1.339e-05,2934
-1.338e-05,1950
-1.337e-05,774
-1.336e-05,3014
-1.335e-05,228
-1.334e-05,196
-1.333e-05,196
-1.332e-05,3890
-1.331e-05,193
-1.33e-05,0
-1.329e-05,196
-1.328e-05,196
-1.327e-05,196
-1.326e-05,902
-1.325e-05,774
-1.324e-05,774
-1.323e-05,774
-1.322e-05,1675
-1.321e-05,1675
-1.32e-05,1675
-1.319e-05,2838
-1.318e-05,3982
-1.317e-05,2822
-1.316e-05,4079
-1.315e-05,4079
-1.314e-05,4079
-1.313e-05,4095
-1.312e-05,1271
-1.311e-05,4095
-1.31e-05,2039
-1.309e-05,2938
-1.308e-05,4087
-1.307e-05,2418
-1.306e-05,3319
-1.305e-05,3319
-1.304e-05,3319
-1.303e-05,3319
-1.302e-05,3897
-1.301e-05,4091
-1.3e-05,3897
-1.299e-05,4094
-1.298e-05,4094
-1.297e-05,4094
-1.296e-05,4093
-1.295e-05,3897
-1.294e-05,3897
-1.293e-05,3961
-1.292e-05,3319
-1.291e-05,3831
-1.29e-05,3319
-1.289e-05,2938
-1.288e-05,3062
-1.287e-05,2418
-1.286e-05,1271
-1.285e-05,1271
-1.284e-05,1271
-1.283e-05,3319
-1.282e-05,4079
-1.281e-05,4079
-1.28e-05,4079
-1.279e-05,3071
-1.278e-05,4062
-1.277e-05,2822
-1.276e-05,1935
-1.275e-05,1675
-1.274e-05,1675
-1.273e-05,1675
-1.272e-05,3959
-1.271e-05,910
-1.27e-05,774
-1.269e-05,3285
-1.268e-05,196
-1.267e-05,196
-1.266e-05,196
-1.265e-05,4
-1.264e-05,0
-1.263e-05,0
-1.262e-05,196
-1.261e-05,196
-1.26e-05,196
-1.259e-05,774
-1.258e-05,774
-1.257e-05,774
-1.256e-05,1675
-1.255e-05,1675
-1.254e-05,1675
-1.253e-05,3723
-1.252e-05,3895
-1.251e-05,3022
-1.25e-05,2822
-1.249e-05,4079
-1.248e-05,4079
-1.247e-05,4079
-1.246e-05,2047
-1.245e-05,2047
-1.244e-05,4087
-1.243e-05,3319
-1.242e-05,3963
-1.241e-05,2546
-1.24e-05,2418
-1.239e-05,3319
-1.238e-05,3319
-1.237e-05,3319
-1.236e-05,4029
-1.235e-05,3903
-1.234e-05,4089
-1.233e-05,3963
-1.232e-05,4095
-1.231e-05,4094
-1.23e-05,4094
-1.229e-05,3897
-1.228e-05,3899
-1.227e-05,3897
-1.226e-05,4087
-1.225e-05,3319
-1.224e-05,3319
-1.223e-05,3319
-1.222e-05,3963
-1.221e-05,2546
-1.22e-05,2418
-1.219e-05,1271
-1.218e-05,1271
-1.217e-05,1271
-1.216e-05,4079
-1.215e-05,4079
-1.214e-05,4079
-1.213e-05,4079
-1.212e-05,3863
-1.211e-05,3070
-1.21e-05,2822
-1.209e-05,1675
-1.208e-05,1675
-1.207e-05,1675
-1.206e-05,910
-1.205e-05,3871
-1.204e-05,774
-1.203e-05,774
-1.202e-05,196
-1.201e-05,196
-1.2e-05,196
-1.199e-05,3899
-1.198e-05,196
-1.197e-05,0
-1.196e-05,196
-1.195e-05,196
-1.194e-05,196
-1.193e-05,196
-1.192e-05,774
-1.191e-05,838
-1.19e-05,774
-1.189e-05,1675
-1.188e-05,1675
-1.187e-05,1675
-1.186e-05,2958
-1.185e-05,3871
-1.184e-05,2822
-1.183e-05,2823
-1.182e-05,4079
-1.181e-05,4079
-1.18e-05,4079
-1.179e-05,1271
-1.178e-05,2047
-1.177e-05,4087
-1.176e-05,3583
-1.175e-05,3959
-1.174e-05,2418
-1.173e-05,2419
-1.172e-05,3319
-1.171e-05,3319
-1.17e-05,3319
-1.169e-05,3897
-1.168e-05,4095
-1.167e-05,3897
-1.166e-05,4094
-1.165e-05,4095
-1.164e-05,4094
-1.163e-05,4095
-1.162e-05,3897
-1.161e-05,3899
-1.16e-05,3897
-1.159e-05,3319
-1.158e-05,3327
-1.157e-05,3319
-1.156e-05,3071
-1.155e-05,3959
-1.154e-05,2418
-1.153e-05,2419
-1.152e-05,1271
-1.151e-05,1271
-1.15e-05,1271
-1.149e-05,4079
-1.148e-05,4079
-1.147e-05,4079
-1.146e-05,4095
-1.145e-05,3919
-1.144e-05,2982
-1.143e-05,2823
-1.142e-05,1675
-1.141e-05,1675
-1.14e-05,1675
-1.139e-05,2934
-1.138e-05,1950
-1.137e-05,774
-1.136e-05,3014
-1.135e-05,228
-1.134e-05,196
-1.133e-05,196
-1.132e-05,3890
-1.131e-05,193
-1.13e-05,0
-1.129e-05,196
-1.128e-05,196
-1.127e-05,196
-1.126e-05,902
-1.125e-05,774
-1.124e-05,774
-1.123e-05,774
-1.122e-05,1675
-1.121e-05,1675
-1.12e-05,1675
-1.119e-05,2838
-1.118e-05,3982
-1.117e-05,2822
-1.116e-05,4079
-1.115e-05,4079
-1.114e-05,4079
-1.113e-05,4095
-1.112e-05,1271
-1.111e-05,4095
-1.11e-05,2039
-1.109e-05,2938
-1.108e-05,4087
-1.107e-05,2418
-1.106e-05,3319
-1.105e-05,3319
-1.104e-05,3319
-1.103e-05,3319
-1.102e-05,3897
-1.101e-05,4091
-1.1e-05,3897
-1.099e-05,4094
-1.098e-05,4094
-1.097e-05,4094
-1.096e-05,4093
-1.095e-05,3897
-1.094e-05,3897
-1.093e-05,3961
-1.092e-05,3319
-1.091e-05,3831
-1.09e-05,3319
-1.089e-05,2938
-1.088e-05,3062
-1.087e-05,2418
-1.086e-05,1527
-1.085e-05,1271
-1.084e-05,1271
-1.083e-05,3319
-1.082e-05,4079
-1.081e-05,4079
-1.08e-05,4079
-1.079e-05,3071
-1.078e-05,4062
-1.077e-05,2822
-1.076e-05,1935
-1.075e-05,1675
-1.074e-05,1675
-1.073e-05,1675
-1.072e-05,3959
-1.071e-05,910
-1.07e-05,774
-1.069e-05,3285
-1.068e-05,196
-1.067e-05,196
-1.066e-05,196
-1.065e-05,4
-1.064e-05,0
-1.063e-05,0
-1.062e-05,196
-1.061e-05,196
-1.06e-05,196
-1.059e-05,774
-1.058e-05,774
-1.057e-05,774
-1.056e-05,1675
-1.055e-05,1675
-1.054e-05,1675
-1.053e-05,3723
-1.052e-05,3895
-1.051e-05,3022
-1.05e-05,2822
-1.049e-05,4079
-1.048e-05,4079
-1.047e-05,4079
-1.046e-05,2047
-1.045e-05,2047
-1.044e-05,4087
-1.043e-05,3319
-1.042e-05,3963
-1.041e-05,2546
-1.04e-05,2418
-1.039e-05,3319
-1.038e-05,3319
-1.037e-05,3319
-1.036e-05,4029
-1.035e-05,3903
-1.034e-05,4089
-1.033e-05,3963
-1.032e-05,4095
-1.031e-05,4094
-1.03e-05,4094
-1.029e-05,3897
-1.028e-05,3899
-1.027e-05,3901
-1.026e-05,4087
-1.025e-05,3319
-1.024e-05,3319
-1.023e-05,3319
-1.022e-05,3963
-1.021e-05,2546
-1.02e-05,2418
-1.019e-05,1271
-1.018e-05,1271
-1.017e-05,1271
-1.016e-05,4079
-1.015e-05,4079
-1.014e-05,4079
-1.013e-05,4079
-1.012e-05,3863
-1.011e-05,3070
-1.01e-05,2822
-1.009e-05,1675
-1.008e-05,1675
-1.007e-05,1675
-1.006e-05,910
-1.005e-05,3871
-1.004e-05,774
-1.003e-05,774
-1.002e-05,196
-1.001e-05,196
-1e-05,196
-9.989999999999999e-06,3899
-9.979999999999999e-06,196
-9.969999999999999e-06,0
-9.96e-06,196
-9.95e-06,196
-9.94e-06,196
-9.93e-06,196
-9.92e-06,774
-9.91e-06,838
-9.9e-06,774
-9.89e-06,1675
-9.88e-06,1675
-9.87e-06,1675
-9.86e-06,2958
-9.850000000000001e-06,3871
-9.840000000000001e-06,2822
-9.830000000000001e-06,2823
-9.819999999999999e-06,4079
-9.809999999999999e-06,4079
-9.799999999999999e-06,4079
-9.789999999999999e-06,1271
-9.78e-06,2047
-9.77e-06,4087
-9.76e-06,3583
-9.75e-06,3959
-9.74e-06,2418
-9.73e-06,2419
-9.72e-06,3319
-9.71e-06,3319
-9.7e-06,3319
-9.69e-06,3897
-9.68e-06,4095
-9.670000000000001e-06,3897
-9.660000000000001e-06,4094
-9.650000000000001e-06,4095
-9.639999999999999e-06,4094
-9.629999999999999e-06,4095
-9.619999999999999e-06,3897
-9.609999999999999e-06,3899
-9.6e-06,3897
-9.59e-06,3319
-9.58e-06,3327
-9.57e-06,3319
-9.56e-06,3071
-9.55e-06,3959
-9.54e-06,2418
-9.53e-06,2419
-9.52e-06,1271
-9.51e-06,1271
-9.500000000000001e-06,1271
-9.490000000000001e-06,4079
-9.480000000000001e-06,4079
-9.470000000000001e-06,4079
-9.459999999999999e-06,4095
-9.449999999999999e-06,3919
-9.439999999999999e-06,2982
-9.429999999999999e-06,2823
-9.42e-06,1675
-9.41e-06,1675
-9.4e-06,1675
-9.39e-06,2934
-9.38e-06,1950
-9.37e-06,774
-9.36e-06,3014
-9.35e-06,228
-9.34e-06,196
-9.33e-06,196
-9.320000000000001e-06,3898
-9.310000000000001e-06,193
-9.300000000000001e-06,0
-9.290000000000001e-06,196
-9.279999999999999e-06,196
-9.269999999999999e-06,196
-9.259999999999999e-06,902
-9.25e-06,774
-9.24e-06,774
-9.23e-06,774
-9.22e-06,1675
-9.21e-06,1675
-9.2e-06,1675
-9.19e-06,2838
-9.18e-06,3982
-9.17e-06,2822
-9.16e-06,4079
-9.15e-06,4079
-9.140000000000001e-06,4079
-9.130000000000001e-06,4095
-9.120000000000001e-06,1271
-9.109999999999999e-06,4095
-9.099999999999999e-06,2039
-9.089999999999999e-06,2938
-9.079999999999999e-06,4087
-9.07e-06,2418
-9.06e-06,3319
-9.05e-06,3319
-9.04e-06,3319
-9.03e-06,3319
-9.02e-06,3897
-9.01e-06,4091
-9e-06,3897
-8.99e-06,4094
-8.98e-06,4094
-8.970000000000001e-06,4094
-8.960000000000001e-06,4093
-8.950000000000001e-06,3897
-8.940000000000001e-06,3897
-8.929999999999999e-06,3897
-8.919999999999999e-06,3319
-8.909999999999999e-06,3831
-8.899999999999999e-06,3319
-8.89e-06,3066
-8.88e-06,4086
-8.87e-06,2418
-8.86e-06,1527
-8.85e-06,1271
-8.84e-06,1271
-8.83e-06,3319
-8.82e-06,4079
-8.81e-06,4079
-8.8e-06,4079
-8.790000000000001e-06,3071
-8.780000000000001e-06,4062
-8.770000000000001e-06,2822
-8.760000000000001e-06,1935
-8.749999999999999e-06,1675
-8.739999999999999e-06,1675
-8.729999999999999e-06,1675
-8.72e-06,3959
-8.71e-06,910
-8.7e-06,774
-8.69e-06,3285
-8.68e-06,196
-8.67e-06,196
-8.66e-06,196
-8.65e-06,4
-8.64e-06,0
-8.63e-06,0
-8.62e-06,196
-8.610000000000001e-06,196
-8.600000000000001e-06,196
-8.590000000000001e-06,774
-8.579999999999999e-06,774
-8.569999999999999e-06,774
-8.559999999999999e-06,1679
-8.549999999999999e-06,1675
-8.54e-06,1675
-8.53e-06,3723
-8.52e-06,3895
-8.51e-06,3022
-8.5e-06,2822
-8.49e-06,4079
-8.48e-06,4079
-8.47e-06,4079
-8.46e-06,2047
-8.45e-06,1535
-8.440000000000001e-06,4087
-8.430000000000001e-06,3319
-8.420000000000001e-06,3963
-8.410000000000001e-06,2546
-8.399999999999999e-06,2418
-8.389999999999999e-06,3319
-8.379999999999999e-06,3319
-8.369999999999999e-06,3319
-8.36e-06,4093
-8.35e-06,3901
-8.34e-06,4089
-8.33e-06,3899
-8.32e-06,4094
-8.31e-06,4094
-8.3e-06,4094
-8.29e-06,3897
-8.28e-06,3899
-8.27e-06,3897
-8.260000000000001e-06,4087
-8.250000000000001e-06,3319
-8.240000000000001e-06,3319
-8.230000000000001e-06,3319
-8.219999999999999e-06,3963
-8.209999999999999e-06,2546
-8.199999999999999e-06,2418
-8.19e-06,1271
-8.18e-06,1271
-8.17e-06,1271
-8.16e-06,4079
-8.15e-06,4079
-8.14e-06,4079
-8.13e-06,4079
-8.12e-06,3863
-8.11e-06,3070
-8.1e-06,2822
-8.09e-06,1675
-8.080000000000001e-06,1675
-8.070000000000001e-06,1675
-8.060000000000001e-06,910
-8.049999999999999e-06,3871
-8.039999999999999e-06,774
-8.029999999999999e-06,774
-8.019999999999999e-06,196
-8.01e-06,196
-8e-06,196
-7.99e-06,3899
-7.98e-06,196
-7.97e-06,32
-7.96e-06,196
-7.95e-06,196
-7.94e-06,196
-7.93e-06,196
-7.92e-06,774
-7.91e-06,966
-7.900000000000001e-06,774
-7.890000000000001e-06,1675
-7.880000000000001e-06,1675
-7.869999999999999e-06,1675
-7.859999999999999e-06,2958
-7.849999999999999e-06,3871
-7.839999999999999e-06,2822
-7.83e-06,2823
-7.82e-06,4079
-7.81e-06,4079
-7.8e-06,4079
-7.79e-06,1271
-7.78e-06,2047
-7.77e-06,4087
-7.76e-06,3583
-7.75e-06,3959
-7.74e-06,2418
-7.730000000000001e-06,2419
-7.720000000000001e-06,3319
-7.710000000000001e-06,3319
-7.700000000000001e-06,3319
-7.689999999999999e-06,3897
-7.679999999999999e-06,4095
-7.669999999999999e-06,3897
-7.66e-06,4094
-7.65e-06,4095
-7.64e-06,4094
-7.63e-06,4095
-7.62e-06,3897
-7.61e-06,3899
-7.6e-06,3897
-7.59e-06,3319
-7.58e-06,3327
-7.57e-06,3319
-7.56e-06,3071
-7.55e-06,3959
-7.54e-06,2418
-7.53e-06,2419
-7.52e-06,1271
-7.51e-06,1271
-7.5e-06,1271
-7.49e-06,4079
-7.48e-06,4079
-7.47e-06,4079
-7.46e-06,4095
-7.45e-06,3919
-7.44e-06,2982
-7.43e-06,2823
-7.42e-06,1675
-7.41e-06,1675
-7.4e-06,1675
-7.39e-06,2934
-7.38e-06,1950
-7.37e-06,774
-7.36e-06,3014
-7.35e-06,228
-7.34e-06,196
-7.33e-06,196
-7.32e-06,3890
-7.31e-06,193
-7.3e-06,0
-7.29e-06,196
-7.28e-06,196
-7.27e-06,196
-7.26e-06,902
-7.25e-06,774
-7.24e-06,774
-7.23e-06,774
-7.22e-06,1675
-7.21e-06,1675
-7.2e-06,1675
-7.19e-06,2838
-7.18e-06,3982
-7.17e-06,2822
-7.16e-06,4079
-7.15e-06,4079
-7.14e-06,4079
-7.13e-06,4095
-7.12e-06,1271
-7.11e-06,4095
-7.1e-06,2039
-7.09e-06,2938
-7.08e-06,4087
-7.07e-06,2418
-7.06e-06,3319
-7.05e-06,3319
-7.04e-06,3319
-7.03e-06,3319
-7.02e-06,3897
-7.01e-06,4091
-7e-06,3897
-6.99e-06,4094
-6.98e-06,4094
-6.97e-06,4094
-6.96e-06,4093
-6.95e-06,3897
-6.94e-06,3897
-6.93e-06,3963
-6.92e-06,3319
-6.91e-06,3831
-6.9e-06,3319
-6.89e-06,2938
-6.88e-06,3062
-6.87e-06,2418
-6.86e-06,1271
-6.85e-06,1271
-6.84e-06,1271
-6.83e-06,3319
-6.82e-06,4079
-6.81e-06,4079
-6.8e-06,4079
-6.79e-06,3071
-6.78e-06,4062
-6.77e-06,2822
-6.76e-06,1935
-6.75e-06,1675
-6.74e-06,1675
-6.73e-06,1675
-6.72e-06,3959
-6.71e-06,910
-6.7e-06,774
-6.69e-06,3285
-6.68e-06,196
-6.67e-06,196
-6.66e-06,132
-6.65e-06,4
-6.64e-06,0
-6.63e-06,0
-6.62e-06,196
-6.61e-06,196
-6.6e-06,196
-6.59e-06,774
-6.58e-06,774
-6.57e-06,774
-6.56e-06,1675
-6.55e-06,1675
-6.54e-06,1675
-6.53e-06,3723
-6.52e-06,3895
-6.51e-06,3022
-6.5e-06,2822
-6.49e-06,4079
-6.48e-06,4079
-6.47e-06,4079
-6.46e-06,2047
-6.45e-06,2047
-6.44e-06,4087
-6.43e-06,3319
-6.42e-06,3963
-6.41e-06,2546
-6.4e-06,2418
-6.39e-06,3319
-6.38e-06,3319
-6.37e-06,3319
-6.36e-06,4029
-6.35e-06,3903
-6.34e-06,4089
-6.33e-06,3963
-6.32e-06,4095
-6.31e-06,4094
-6.3e-06,4094
-6.29e-06,3897
-6.28e-06,3899
-6.27e-06,3897
-6.26e-06,4087
-6.25e-06,3319
-6.24e-06,3319
-6.23e-06,3319
-6.22e-06,3963
-6.21e-06,2546
-6.2e-06,2418
-6.19e-06,1271
-6.18e-06,1271
-6.17e-06,1271
-6.16e-06,4079
-6.15e-06,4079
-6.14e-06,4079
-6.13e-06,4079
-6.12e-06,3863
-6.11e-06,3070
-6.1e-06,2822
-6.09e-06,1675
-6.08e-06,1675
-6.07e-06,1675
-6.06e-06,910
-6.05e-06,3871
-6.04e-06,774
-6.03e-06,774
-6.02e-06,196
-6.01e-06,196
-6e-06,196
-5.99e-06,3899
-5.98e-06,196
