Time (s),Bus
0.04011048,75
0.04011049,731
0.0401105,2455
0.04011051,3688
0.04011052,4008
0.04011053,2675
0.04011054,2519
0.04011055,3668
0.04011056,4008
0.04011057,2811
0.04011058,842
0.04011059,85
0.0401106,437
0.04011061,1574
0.04011062,1346
0.04011063,279
0.04011064,167
0.04011065,1638
0.04011066,2965
0.04011067,4054
0.04011068,3787
0.04011069,2220
0.0401107,3875
0.04011071,4062
0.04011072,3535
0.04011073,2492
0.04011074,558
0.04011075,75
0.04011076,731
0.04011077,1983
0.04011078,922
0.04011079,67
0.0401108,921
0.04011081,1574
0.04011082,3688
0.04011083,4072
0.04011084,3171
0.04011085,2519
0.04011086,3688
0.04011087,4008
0.04011088,2675
0.04011089,1859
0.0401109,277
0.04011091,167
0.04011092,1638
0.04011093,2517
0.04011094,3926
0.04011095,4009
0.04011096,2747
0.04011097,986
0.04011098,85
0.04011099,405
0.040111,1574
0.04011101,1858
0.04011102,341
0.04011103,167
0.04011104,1638
0.04011105,3874
0.04011106,4062
0.04011107,3535
0.04011108,2284
0.04011109,922
0.0401111,83
0.04011111,405
0.04011112,1574
0.04011113,3882
0.04011114,4090
0.04011115,3439
0.04011116,2284
0.04011117,3624
0.04011118,4072
0.04011119,3171
0.0401112,1875
0.04011121,279
0.04011122,167
0.04011123,1134
0.04011124,2519
0.04011125,3668
0.04011126,4008
0.04011127,2811
0.04011128,842
0.04011129,85
0.0401113,437
0.04011131,1574
0.04011132,3029
0.04011133,3926
0.04011134,3755
0.04011135,2748
0.04011136,986
0.04011137,67
0.04011138,401
0.04011139,1574
0.0401114,3874
0.04011141,4062
0.04011142,3535
0.04011143,2556
0.04011144,558
0.04011145,75
0.04011146,731
0.04011147,1983
0.04011148,3882
0.04011149,4090
0.0401115,3439
0.04011151,1809
0.04011152,310
0.04011153,31
0.04011154,1128
0.04011155,403
0.04011156,3688
0.04011157,4008
0.04011158,2659
0.04011159,1859
0.0401116,279
0.04011161,167
0.04011162,1638
0.04011163,1811
0.04011164,279
0.04011165,63
0.04011166,1128
0.04011167,2453
0.04011168,3926
0.04011169,3755
0.0401117,2748
0.04011171,2965
0.04011172,4054
0.04011173,3787
0.04011174,2220
0.04011175,958
0.04011176,67
0.04011177,665
0.04011178,1574
0.04011179,3362
0.0401118,4090
0.04011181,3535
0.04011182,1845
0.04011183,574
0.04011184,31
0.04011185,1642
0.04011186,411
0.04011187,3624
0.04011188,4072
0.04011189,3171
0.0401119,1875
0.04011191,279
0.04011192,167
0.04011193,1134
0.04011194,1809
0.04011195,318
0.04011196,31
0.04011197,1128
0.04011198,2453
0.04011199,3926
0.040112,3753
0.04011201,2747
0.04011202,1875
0.04011203,279
0.04011204,167
0.04011205,1638
0.04011206,2965
0.04011207,4054
0.04011208,3787
0.04011209,2220
0.0401121,3875
0.04011211,4062
0.04011212,3535
0.04011213,2492
0.04011214,558
0.04011215,75
0.04011216,731
0.04011217,1983
0.04011218,3882
0.04011219,4090
0.0401122,3439
0.04011221,1809
0.04011222,310
0.04011223,31
0.04011224,1128
0.04011225,403
0.04011226,3688
0.04011227,4008
0.04011228,2675
0.04011229,1859
0.0401123,277
0.04011231,167
0.04011232,1638
0.04011233,1811
0.04011234,311
0.04011235,63
0.04011236,1128
0.04011237,2453
0.04011238,3926
0.04011239,3755
0.0401124,2748
0.04011241,2965
0.04011242,4054
0.04011243,3787
0.04011244,2220
0.04011245,702
0.04011246,67
0.04011247,729
0.04011248,1574
0.04011249,3362
0.0401125,4090
0.04011251,3535
0.04011252,1845
0.04011253,574
0.04011254,31
0.04011255,1130
0.04011256,1467
0.04011257,686
0.04011258,75
0.04011259,731
0.0401126,2455
0.04011261,3688
0.04011262,4008
0.04011263,2675
0.04011264,2519
0.04011265,3668
0.04011266,4008
0.04011267,2811
0.04011268,842
0.04011269,85
0.0401127,437
0.04011271,1574
0.04011272,3029
0.04011273,3926
0.04011274,3755
0.04011275,2748
0.04011276,986
0.04011277,67
0.04011278,401
0.04011279,1574
0.0401128,970
0.04011281,85
0.04011282,405
0.04011283,1574
0.04011284,3362
0.04011285,4058
0.04011286,3535
0.04011287,2284
0.04011288,922
0.04011289,67
0.0401129,913
0.04011291,1574
0.04011292,3688
0.04011293,4072
0.04011294,3171
0.04011295,2502
0.04011296,3688
0.04011297,4008
0.04011298,2147
0.04011299,1859
0.040113,279
0.04011301,167
0.04011302,1638
0.04011303,2517
0.04011304,3926
0.04011305,4009
0.04011306,2747
0.04011307,986
0.04011308,85
0.04011309,405
0.0401131,1574
0.04011311,1858
0.04011312,341
0.04011313,167
0.04011314,1638
0.04011315,3874
0.04011316,4062
0.04011317,3535
0.04011318,2284
0.04011319,922
0.0401132,81
0.04011321,405
0.04011322,1574
0.04011323,3882
0.04011324,4090
0.04011325,3439
0.04011326,2284
0.04011327,686
0.04011328,67
0.04011329,731
0.0401133,2455
0.04011331,3688
0.04011332,4008
0.04011333,2659
0.04011334,2519
0.04011335,3668
0.04011336,4008
0.04011337,2811
0.04011338,842
0.04011339,85
0.0401134,437
0.04011341,1574
0.04011342,3029
0.04011343,3926
0.04011344,3755
0.04011345,2748
0.04011346,986
0.04011347,67
0.04011348,401
0.04011349,1574
0.0401135,3874
0.04011351,4062
0.04011352,3535
0.04011353,2556
0.04011354,558
0.04011355,75
0.04011356,731
0.04011357,1983
0.04011358,3882
0.04011359,4090
0.0401136,3439
0.04011361,1809
0.04011362,310
0.04011363,31
0.04011364,1128
0.04011365,403
0.04011366,3688
0.04011367,4008
0.04011368,2675
0.04011369,1859
0.0401137,277
0.04011371,167
0.04011372,1638
0.04011373,1811
0.04011374,311
0.04011375,63
0.04011376,1128
0.04011377,2453
0.04011378,3926
0.04011379,3755
0.0401138,2748
0.04011381,2965
0.04011382,4054
0.04011383,3787
0.04011384,2220
0.04011385,702
0.04011386,67
0.04011387,665
0.04011388,1574
0.04011389,3362
0.0401139,4058
0.04011391,3535
0.04011392,1845
0.04011393,574
0.04011394,31
0.04011395,1642
0.04011396,443
0.04011397,3624
0.04011398,4072
0.04011399,3171
0.040114,1875
0.04011401,279
0.04011402,167
0.04011403,1128
0.04011404,1809
0.04011405,62
0.04011406,31
0.04011407,1130
0.04011408,2453
0.04011409,3926
0.0401141,4008
0.04011411,2747
0.04011412,3029
0.04011413,3926
0.04011414,3755
0.04011415,2748
0.04011416,986
0.04011417,67
0.04011418,401
0.04011419,1574
0.0401142,970
0.04011421,85
0.04011422,405
0.04011423,1574
0.04011424,3362
0.04011425,4058
0.04011426,3535
0.04011427,2284
0.04011428,3882
0.04011429,4090
0.0401143,3439
0.04011431,1809
0.04011432,310
0.04011433,31
0.04011434,1128
0.04011435,1817
0.04011436,558
0.04011437,95
0.04011438,1755
0.04011439,2455
0.0401144,3668
0.04011441,4008
0.04011442,2811
0.04011443,1875
0.04011444,278
0.04011445,63
0.04011446,1128
0.04011447,2453
0.04011448,3926
0.04011449,3755
0.0401145,2748
0.04011451,1858
0.04011452,341
0.04011453,167
0.04011454,1638
0.04011455,3874
0.04011456,4062
0.04011457,3535
0.04011458,2284
0.04011459,922
0.0401146,83
0.04011461,405
0.04011462,1574
0.04011463,3882
0.04011464,4090
0.04011465,3439
0.04011466,2284
0.04011467,686
0.04011468,75
0.04011469,731
0.0401147,2455
0.04011471,3688
0.04011472,4008
0.04011473,2675
0.04011474,1873
0.04011475,318
0.04011476,31
0.04011477,1128
0.04011478,2453
0.04011479,3926
0.0401148,3753
0.04011481,2747
0.04011482,1875
0.04011483,279
0.04011484,167
0.04011485,1638
0.04011486,2965
0.04011487,4054
0.04011488,3275
0.04011489,2220
0.0401149,970
0.04011491,85
0.04011492,405
0.04011493,1574
0.04011494,3362
0.04011495,4090
0.04011496,3535
0.04011497,2284
0.04011498,3882
0.04011499,4090
0.040115,3439
0.04011501,1809
0.04011502,310
0.04011503,31
0.04011504,1128
0.04011505,403
0.04011506,3688
0.04011507,4008
0.04011508,2675
0.04011509,1859
0.0401151,279
0.04011511,167
0.04011512,1638
0.04011513,1811
0.04011514,311
0.04011515,63
0.04011516,1128
0.04011517,2453
0.04011518,3926
0.04011519,3755
0.0401152,2748
0.04011521,2965
0.04011522,4054
0.04011523,3787
0.04011524,2220
0.04011525,702
0.04011526,67
0.04011527,665
0.04011528,1574
0.04011529,986
0.0401153,83
0.04011531,405
0.04011532,1574
0.04011533,3882
0.04011534,4090
0.04011535,3439
0.04011536,2284
0.04011537,686
0.04011538,67
0.04011539,731
0.0401154,2455
0.04011541,3688
0.04011542,4008
0.04011543,2147
0.04011544,1873
0.04011545,62
0.04011546,31
0.04011547,1130
0.04011548,2453
0.04011549,3926
0.0401155,4009
0.04011551,2747
0.04011552,3029
0.04011553,3926
0.04011554,3755
0.04011555,2748
0.04011556,986
0.04011557,67
0.04011558,401
0.04011559,1574
0.0401156,970
0.04011561,85
0.04011562,405
0.04011563,1574
0.04011564,3362
0.04011565,4090
0.04011566,3535
0.04011567,2284
0.04011568,958
0.04011569,67
0.0401157,921
0.04011571,1574
0.04011572,3688
0.04011573,4072
0.04011574,3171
0.04011575,1905
0.04011576,558
0.04011577,31
0.04011578,1755
0.04011579,2455
0.0401158,3668
0.04011581,4008
0.04011582,2811
0.04011583,1875
0.04011584,278
0.04011585,63
0.04011586,1128
0.04011587,2453
0.04011588,3926
0.04011589,3755
0.0401159,2748
0.04011591,2965
0.04011592,4054
0.04011593,3787
0.04011594,2220
0.04011595,702
0.04011596,67
0.04011597,729
0.04011598,1574
0.04011599,986
0.040116,83
0.04011601,405
0.04011602,1574
0.04011603,3882
0.04011604,4090
0.04011605,3439
0.04011606,2284
0.04011607,686
0.04011608,67
0.04011609,731
0.0401161,2455
0.04011611,3688
0.04011612,4008
0.04011613,2659
0.04011614,2519
0.04011615,3668
0.04011616,4008
0.04011617,2811
0.04011618,842
0.04011619,85
0.0401162,437
0.04011621,1574
0.04011622,3029
0.04011623,3926
0.04011624,3755
0.04011625,2748
0.04011626,986
0.04011627,67
0.04011628,401
0.04011629,1574
0.0401163,3874
0.04011631,4062
0.04011632,3535
0.04011633,2556
0.04011634,558
0.04011635,75
0.04011636,731
0.04011637,1983
0.04011638,922
0.04011639,67
0.0401164,921
0.04011641,1574
0.04011642,3688
0.04011643,4072
0.04011644,3171
0.04011645,1905
0.04011646,558
0.04011647,31
0.04011648,1755
0.04011649,2455
0.0401165,3668
0.04011651,4008
0.04011652,2811
0.04011653,2519
0.04011654,3926
0.04011655,3753
0.04011656,2747
0.04011657,986
0.04011658,85
0.04011659,405
0.0401166,1574
0.04011661,1858
0.04011662,341
0.04011663,167
0.04011664,1638
0.04011665,3874
0.04011666,4062
0.04011667,3535
0.04011668,2284
0.04011669,922
0.0401167,83
0.04011671,405
0.04011672,1574
0.04011673,3882
0.04011674,4090
0.04011675,3439
0.04011676,2284
0.04011677,3624
0.04011678,4072
0.04011679,3171
0.0401168,1875
0.04011681,279
0.04011682,167
0.04011683,1126
0.04011684,2519
0.04011685,3668
0.04011686,4008
0.04011687,2811
0.04011688,842
0.04011689,85
0.0401169,437
0.04011691,1574
0.04011692,3029
0.04011693,3926
0.04011694,3755
0.04011695,2748
0.04011696,986
0.04011697,67
0.04011698,401
0.04011699,1574
0.040117,970
0.04011701,85
0.04011702,405
0.04011703,1574
0.04011704,3362
0.04011705,4090
0.04011706,3535
0.04011707,2284
0.04011708,958
0.04011709,67
0.0401171,921
0.04011711,1574
0.04011712,3688
0.04011713,4072
0.04011714,3171
0.04011715,2519
0.04011716,3688
0.04011717,4008
0.04011718,2675
0.04011719,1859
0.0401172,277
0.04011721,167
0.04011722,1638
0.04011723,1811
0.04011724,279
0.04011725,191
0.04011726,1128
0.04011727,2453
0.04011728,3926
0.04011729,3755
0.0401173,2748
0.04011731,1858
0.04011732,341
0.04011733,167
0.04011734,1638
0.04011735,3874
0.04011736,4062
0.04011737,3535
0.04011738,2284
0.04011739,3362
0.0401174,4090
0.04011741,3535
0.04011742,1845
0.04011743,574
0.04011744,31
0.04011745,1642
0.04011746,411
0.04011747,3624
0.04011748,4072
0.04011749,3171
0.0401175,1875
0.04011751,279
0.04011752,167
0.04011753,1134
0.04011754,2519
0.04011755,3668
0.04011756,4008
0.04011757,2811
0.04011758,842
0.04011759,85
0.0401176,437
0.04011761,1574
0.04011762,3029
0.04011763,3926
0.04011764,3755
0.04011765,2748
0.04011766,986
0.04011767,67
0.04011768,401
0.04011769,1574
0.0401177,970
0.04011771,85
0.04011772,405
0.04011773,1574
0.04011774,3362
0.04011775,4058
0.04011776,3535
0.04011777,2284
0.04011778,3882
0.04011779,4090
0.0401178,3407
0.04011781,1809
0.04011782,310
0.04011783,31
0.04011784,1128
0.04011785,1817
0.04011786,558
0.04011787,95
0.04011788,1755
0.04011789,2455
0.0401179,3668
0.04011791,4008
0.04011792,2811
0.04011793,1875
0.04011794,278
0.04011795,63
0.04011796,1128
0.04011797,2453
0.04011798,3926
0.04011799,3755
0.040118,2748
0.04011801,2965
0.04011802,4054
0.04011803,3787
0.04011804,2220
0.04011805,958
0.04011806,67
0.04011807,665
0.04011808,1574
0.04011809,3362
0.0401181,4058
0.04011811,3535
0.04011812,1845
0.04011813,574
0.04011814,31
0.04011815,1658
0.04011816,443
0.04011817,3624
0.04011818,4072
0.04011819,3171
0.0401182,1875
0.04011821,279
0.04011822,167
0.04011823,1134
0.04011824,2519
0.04011825,3668
0.04011826,4008
0.04011827,2811
0.04011828,842
0.04011829,85
0.0401183,437
0.04011831,1574
0.04011832,1346
0.04011833,279
0.04011834,167
0.04011835,1638
0.04011836,2965
0.04011837,4054
0.04011838,3787
0.04011839,2220
0.0401184,3875
0.04011841,4062
0.04011842,3535
0.04011843,2492
0.04011844,558
0.04011845,75
0.04011846,731
0.04011847,1983
0.04011848,922
0.04011849,67
0.0401185,921
0.04011851,1574
0.04011852,3688
0.04011853,4072
0.04011854,3171
0.04011855,1905
0.04011856,558
0.04011857,31
0.04011858,1755
0.04011859,2455
0.0401186,3668
0.04011861,4008
0.04011862,2811
0.04011863,2519
0.04011864,3926
0.04011865,3753
0.04011866,2747
0.04011867,986
0.04011868,85
0.04011869,405
0.0401187,1574
0.04011871,1858
0.04011872,341
0.04011873,167
0.04011874,1638
0.04011875,3874
0.04011876,4062
0.04011877,3535
0.04011878,2284
0.04011879,3362
0.0401188,4090
0.04011881,3535
0.04011882,1845
0.04011883,574
0.04011884,31
0.04011885,1642
0.04011886,1467
0.04011887,686
0.04011888,67
0.04011889,731
0.0401189,2455
0.04011891,3688
0.04011892,4008
0.04011893,2147
0.04011894,2519
0.04011895,3668
0.04011896,4008
0.04011897,2811
0.04011898,834
0.04011899,85
0.040119,437
0.04011901,1638
0.04011902,3029
0.04011903,3926
0.04011904,3755
0.04011905,2748
0.04011906,986
0.04011907,67
0.04011908,401
0.04011909,1574
0.0401191,970
0.04011911,85
0.04011912,405
0.04011913,1574
0.04011914,3362
0.04011915,4058
0.04011916,3535
0.04011917,2284
0.04011918,926
0.04011919,67
0.0401192,921
0.04011921,1574
0.04011922,3688
0.04011923,4072
0.04011924,3171
0.04011925,2503
0.04011926,3688
0.04011927,4008
0.04011928,2675
0.04011929,1859
0.0401193,279
0.04011931,167
0.04011932,1638
0.04011933,2517
0.04011934,3926
0.04011935,4009
0.04011936,2747
0.04011937,986
0.04011938,85
0.04011939,405
0.0401194,1574
0.04011941,3029
0.04011942,4054
0.04011943,3787
0.04011944,2220
0.04011945,702
0.04011946,67
0.04011947,665
0.04011948,1574
0.04011949,3362
0.0401195,4058
0.04011951,3535
0.04011952,1845
0.04011953,574
0.04011954,31
0.04011955,1642
0.04011956,411
0.04011957,3624
0.04011958,4072
0.04011959,3171
0.0401196,1875
0.04011961,279
0.04011962,167
0.04011963,1130
0.04011964,2519
0.04011965,3668
0.04011966,4008
0.04011967,2811
0.04011968,834
0.04011969,85
0.0401197,437
0.04011971,1574
0.04011972,1346
0.04011973,279
0.04011974,167
0.04011975,1638
0.04011976,2965
0.04011977,4054
0.04011978,3787
0.04011979,2220
0.0401198,3875
0.04011981,4062
0.04011982,3535
0.04011983,2492
0.04011984,558
0.04011985,75
0.04011986,731
0.04011987,1983
0.04011988,3882
0.04011989,4090
0.0401199,3439
0.04011991,1809
0.04011992,310
0.04011993,31
0.04011994,1128
0.04011995,403
0.04011996,3688
0.04011997,4008
0.04011998,2659
0.04011999,1859
0.04012,277
0.04012001,167
0.04012002,1638
0.04012003,1811
0.04012004,311
0.04012005,63
0.04012006,1128
0.04012007,2453
0.04012008,3926
0.04012009,3755
0.0401201,2748
0.04012011,1858
0.04012012,341
0.04012013,167
0.04012014,1638
0.04012015,3874
0.04012016,4062
0.04012017,3535
0.04012018,2284
0.04012019,3362
0.0401202,4090
0.04012021,3535
0.04012022,1845
0.04012023,574
0.04012024,31
0.04012025,1642
0.04012026,411
0.04012027,3624
0.04012028,4072
0.04012029,3171
0.0401203,1875
0.04012031,279
0.04012032,167
0.04012033,1134
0.04012034,2519
0.04012035,3668
0.04012036,4008
0.04012037,2811
0.04012038,842
0.04012039,85
0.0401204,437
0.04012041,1638
0.04012042,1346
0.04012043,279
0.04012044,167
0.04012045,1638
0.04012046,2965
0.04012047,4054
0.04012048,3787
0.04012049,2220
0.0401205,3875
0.04012051,4062
0.04012052,3535
0.04012053,2492
0.04012054,558
0.04012055,75
0.04012056,731
0.04012057,1983
0.04012058,3882
0.04012059,4090
0.0401206,3407
0.04012061,1809
0.04012062,310
0.04012063,31
0.04012064,1128
0.04012065,1817
0.04012066,558
0.04012067,79
0.04012068,1755
0.04012069,2455
0.0401207,3668
0.04012071,4008
0.04012072,2811
0.04012073,2519
0.04012074,3926
0.04012075,4009
0.04012076,2747
0.04012077,986
0.04012078,85
0.04012079,405
0.0401208,1574
0.04012081,3029
0.04012082,4054
0.04012083,3787
0.04012084,2220
0.04012085,958
0.04012086,67
0.04012087,665
0.04012088,1574
0.04012089,986
0.0401209,81
0.04012091,405
0.04012092,1574
0.04012093,3882
0.04012094,4090
0.04012095,3407
0.04012096,2284
0.04012097,686
0.04012098,67
0.04012099,731
0.040121,2455
0.04012101,3688
0.04012102,4008
0.04012103,2147
0.04012104,2519
0.04012105,3668
0.04012106,4008
0.04012107,2811
0.04012108,842
0.04012109,85
0.0401211,437
0.04012111,1574
0.04012112,3029
0.04012113,3926
0.04012114,3755
0.04012115,2748
0.04012116,986
0.04012117,67
0.04012118,401
0.04012119,1574
0.0401212,970
0.04012121,85
0.04012122,405
0.04012123,1574
0.04012124,3362
0.04012125,4090
0.04012126,3535
0.04012127,2284
0.04012128,958
0.04012129,67
0.0401213,921
0.04012131,1574
0.04012132,3688
0.04012133,4072
0.04012134,3171
0.04012135,1905
0.04012136,558
0.04012137,31
0.04012138,1755
0.04012139,2455
0.0401214,3668
0.04012141,4008
0.04012142,2811
0.04012143,2519
0.04012144,3926
0.04012145,3753
0.04012146,2747
0.04012147,986
0.04012148,85
0.04012149,405
0.0401215,1574
0.04012151,3029
0.04012152,4054
0.04012153,3787
0.04012154,2220
0.04012155,702
0.04012156,67
0.04012157,729
0.04012158,1574
0.04012159,3362
0.0401216,4058
0.04012161,3535
0.04012162,1845
0.04012163,574
0.04012164,31
0.04012165,1642
0.04012166,411
0.04012167,3624
0.04012168,4072
0.04012169,3171
0.0401217,1875
0.04012171,279
0.04012172,167
0.04012173,1134
0.04012174,2519
0.04012175,3668
0.04012176,4008
0.04012177,2811
0.04012178,834
0.04012179,85
0.0401218,437
0.04012181,1574
0.04012182,1346
0.04012183,279
0.04012184,167
0.04012185,1638
0.04012186,2965
0.04012187,4054
0.04012188,3787
0.04012189,2220
0.0401219,3875
0.04012191,4062
0.04012192,3535
0.04012193,2492
0.04012194,558
0.04012195,75
0.04012196,731
0.04012197,1983
0.04012198,3882
0.04012199,4090
0.040122,3407
0.04012201,1809
0.04012202,310
0.04012203,31
0.04012204,1128
0.04012205,403
0.04012206,3688
0.04012207,4008
0.04012208,2147
0.04012209,1859
0.0401221,279
0.04012211,167
0.04012212,1638
0.04012213,1811
0.04012214,311
0.04012215,63
0.04012216,1128
0.04012217,2453
0.04012218,3926
0.04012219,3755
0.0401222,2748
0.04012221,2965
0.04012222,4054
0.04012223,3787
0.04012224,2220
0.04012225,702
0.04012226,67
0.04012227,665
0.04012228,1574
0.04012229,986
0.0401223,83
0.04012231,405
0.04012232,1574
0.04012233,3882
0.04012234,4090
0.04012235,3407
0.04012236,2284
0.04012237,3624
0.04012238,4072
0.04012239,3171
0.0401224,1875
0.04012241,279
0.04012242,167
0.04012243,1130
0.04012244,1809
0.04012245,318
0.04012246,31
0.04012247,1130
0.04012248,2453
0.04012249,3926
0.0401225,4008
0.04012251,2747
0.04012252,1875
0.04012253,279
0.04012254,167
0.04012255,1638
0.04012256,2965
0.04012257,4054
0.04012258,3787
0.04012259,2220
0.0401226,970
0.04012261,85
0.04012262,405
0.04012263,1574
0.04012264,3362
0.04012265,4058
0.04012266,3535
0.04012267,2284
0.04012268,926
0.04012269,67
0.0401227,913
0.04012271,1574
0.04012272,3688
0.04012273,4072
0.04012274,3171
0.04012275,1905
0.04012276,558
0.04012277,15
0.04012278,1755
0.04012279,2455
0.0401228,3668
0.04012281,4008
0.04012282,2811
0.04012283,1875
0.04012284,310
0.04012285,63
0.04012286,1128
0.04012287,2453
0.04012288,3926
0.04012289,3755
0.0401229,2748
0.04012291,1858
0.04012292,341
0.04012293,167
0.04012294,1638
0.04012295,3874
0.04012296,4062
0.04012297,3535
0.04012298,2284
0.04012299,922
0.040123,81
0.04012301,405
0.04012302,1574
0.04012303,3882
0.04012304,4090
0.04012305,3407
0.04012306,2284
0.04012307,3624
0.04012308,4072
0.04012309,3171
0.0401231,1875
0.04012311,279
0.04012312,167
0.04012313,1130
0.04012314,2519
0.04012315,3668
0.04012316,4008
0.04012317,2811
0.04012318,834
0.04012319,85
0.0401232,437
0.04012321,1574
0.04012322,1346
0.04012323,279
0.04012324,167
0.04012325,1638
0.04012326,2965
0.04012327,4054
0.04012328,3787
0.04012329,2220
0.0401233,3875
0.04012331,4062
0.04012332,3535
0.04012333,2492
0.04012334,558
0.04012335,75
0.04012336,731
0.04012337,1983
0.04012338,922
0.04012339,67
0.0401234,913
0.04012341,1574
0.04012342,3688
0.04012343,4072
0.04012344,3171
0.04012345,1905
0.04012346,558
0.04012347,15
0.04012348,1755
0.04012349,2455
0.0401235,3668
0.04012351,4008
0.04012352,2811
0.04012353,1875
0.04012354,310
0.04012355,63
0.04012356,1128
0.04012357,2453
0.04012358,3926
0.04012359,3755
0.0401236,2748
0.04012361,2965
0.04012362,4054
0.04012363,3787
0.04012364,2220
0.04012365,958
0.04012366,67
0.04012367,665
0.04012368,1574
0.04012369,986
0.0401237,81
0.04012371,405
0.04012372,1574
0.04012373,3882
0.04012374,4090
0.04012375,3407
0.04012376,2284
0.04012377,686
0.04012378,67
0.04012379,731
0.0401238,407
0.04012381,3688
0.04012382,4008
0.04012383,2147
0.04012384,1873
0.04012385,62
0.04012386,31
0.04012387,1130
0.04012388,2453
0.04012389,3926
0.0401239,4008
0.04012391,2747
0.04012392,1875
0.04012393,279
0.04012394,167
0.04012395,1638
0.04012396,2965
0.04012397,4054
0.04012398,3787
0.04012399,2220
0.040124,3891
0.04012401,4062
0.04012402,3535
0.04012403,2492
0.04012404,558
0.04012405,75
0.04012406,731
0.04012407,1983
0.04012408,922
0.04012409,67
0.0401241,913
0.04012411,1574
0.04012412,3688
0.04012413,4072
0.04012414,3171
0.04012415,1905
0.04012416,558
0.04012417,31
0.04012418,1755
0.04012419,2455
0.0401242,3668
0.04012421,4008
0.04012422,2811
0.04012423,2519
0.04012424,3926
0.04012425,4009
0.04012426,2747
0.04012427,986
0.04012428,85
0.04012429,405
0.0401243,1574
0.04012431,3029
0.04012432,4054
0.04012433,3787
0.04012434,2220
0.04012435,958
0.04012436,67
0.04012437,665
0.04012438,1574
0.04012439,3362
0.0401244,4058
0.04012441,3535
0.04012442,1845
0.04012443,574
0.04012444,31
0.04012445,1642
0.04012446,1467
0.04012447,686
0.04012448,67
0.04012449,731
0.0401245,407
0.04012451,3688
0.04012452,4008
0.04012453,2147
0.04012454,1873
0.04012455,62
0.04012456,31
0.04012457,1130
0.04012458,2453
0.04012459,3926
0.0401246,4008
0.04012461,2747
0.04012462,3029
0.04012463,3926
0.04012464,3755
0.04012465,2748
0.04012466,986
0.04012467,67
0.04012468,401
0.04012469,1574
0.0401247,970
0.04012471,85
0.04012472,405
0.04012473,1574
0.04012474,3362
0.04012475,4090
0.04012476,3535
0.04012477,2284
0.04012478,958
0.04012479,67
0.0401248,921
0.04012481,1574
0.04012482,3688
0.04012483,4072
0.04012484,3171
0.04012485,2519
0.04012486,3688
0.04012487,4008
0.04012488,2675
0.04012489,1859
0.0401249,277
0.04012491,167
0.04012492,1638
0.04012493,2517
0.04012494,3926
0.04012495,4009
0.04012496,2747
0.04012497,986
0.04012498,85
0.04012499,405
0.040125,1574
0.04012501,3029
0.04012502,4054
0.04012503,3787
0.04012504,2220
0.04012505,702
0.04012506,67
0.04012507,665
0.04012508,1574
0.04012509,986
0.0401251,81
0.04012511,405
0.04012512,1574
0.04012513,3882
0.04012514,4090
0.04012515,3439
0.04012516,2284
0.04012517,686
0.04012518,67
0.04012519,731
0.0401252,2455
0.04012521,3688
0.04012522,4008
0.04012523,2659
0.04012524,2519
0.04012525,3668
0.04012526,4008
0.04012527,2811
0.04012528,842
0.04012529,85
0.0401253,437
0.04012531,1574
0.04012532,1346
0.04012533,279
0.04012534,167
0.04012535,1638
0.04012536,2965
0.04012537,4054
0.04012538,3787
0.04012539,2220
0.0401254,970
0.04012541,85
0.04012542,405
0.04012543,1574
0.04012544,3362
0.04012545,4090
0.04012546,3535
0.04012547,2284
0.04012548,3882
0.04012549,4090
0.0401255,3439
0.04012551,1809
0.04012552,310
0.04012553,31
0.04012554,1128
0.04012555,403
0.04012556,3688
0.04012557,4008
0.04012558,2147
0.04012559,1859
0.0401256,279
0.04012561,167
0.04012562,1638
0.04012563,2517
0.04012564,3926
0.04012565,4009
0.04012566,2747
0.04012567,986
0.04012568,85
0.04012569,405
0.0401257,1574
0.04012571,3029
0.04012572,4054
0.04012573,3787
0.04012574,2220
0.04012575,958
0.04012576,67
0.04012577,665
0.04012578,1574
0.04012579,986
0.0401258,81
0.04012581,405
0.04012582,1574
0.04012583,3882
0.04012584,4090
0.04012585,3407
0.04012586,2284
0.04012587,3624
0.04012588,4072
0.04012589,3171
0.0401259,1875
0.04012591,279
0.04012592,167
0.04012593,1134
0.04012594,1809
0.04012595,318
0.04012596,31
0.04012597,1128
0.04012598,2453
0.04012599,3926
0.040126,3753
0.04012601,2747
0.04012602,1875
0.04012603,279
0.04012604,167
0.04012605,1638
0.04012606,2965
0.04012607,4054
0.04012608,3787
0.04012609,2220
0.0401261,3875
0.04012611,4062
0.04012612,3535
0.04012613,2492
0.04012614,558
0.04012615,75
0.04012616,731
0.04012617,1983
0.04012618,3882
0.04012619,4090
0.0401262,3407
0.04012621,1809
0.04012622,310
0.04012623,31
0.04012624,1128
0.04012625,403
0.04012626,3688
0.04012627,4008
0.04012628,2147
0.04012629,1859
0.0401263,279
0.04012631,167
0.04012632,1638
0.04012633,2517
0.04012634,3926
0.04012635,4009
0.04012636,2747
0.04012637,986
0.04012638,85
0.04012639,405
0.0401264,1574
0.04012641,1858
0.04012642,341
0.04012643,167
0.04012644,1638
0.04012645,3874
0.04012646,4062
0.04012647,3535
0.04012648,2284
0.04012649,3362
0.0401265,4058
0.04012651,3535
0.04012652,1845
0.04012653,574
0.04012654,31
0.04012655,1642
0.04012656,1467
0.04012657,686
0.04012658,67
0.04012659,731
0.0401266,2455
0.04012661,3688
0.04012662,4008
0.04012663,2147
